Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths,daily_vaccinations,daily_vaccinations_per_million,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,gdppc
Antigua and Barbuda,2021-03-29,1136,28,8,0,93,950,,0.0,17112.82
Antigua and Barbuda,2021-03-28,1128,28,6,0,101,1031,,0.0,17112.82
Antigua and Barbuda,2021-03-27,1122,28,0,0,109,1113,,0.0,17112.82
Antigua and Barbuda,2021-03-26,1122,28,19,0,117,1195,,0.0,17112.82
Antigua and Barbuda,2021-03-25,1103,28,23,0,161,1644,26.98,0.0,17112.82
Antigua and Barbuda,2021-03-24,1080,28,0,0,197,2012,,0.0,17112.82
Antigua and Barbuda,2021-03-23,1080,28,8,0,233,2379,,0.0,17112.82
Antigua and Barbuda,2021-03-22,1072,28,39,0,270,2757,,0.0,17112.82
Antigua and Barbuda,2021-03-21,1033,28,0,0,380,3880,,0.0,17112.82
Antigua and Barbuda,2021-03-20,1033,28,22,1,490,5004,,0.0,17112.82
Antigua and Barbuda,2021-03-19,1011,27,3,0,600,6127,26.22,0.0,17112.82
Antigua and Barbuda,2021-03-18,1008,27,16,0,674,6883,,0.0,17112.82
Antigua and Barbuda,2021-03-17,992,27,0,0,747,7628,,0.0,17112.82
Antigua and Barbuda,2021-03-16,992,27,29,0,821,8384,,0.0,17112.82
Antigua and Barbuda,2021-03-15,963,27,0,0,895,9139,24.68,0.0,17112.82
Antigua and Barbuda,2021-03-14,963,27,1,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-03-13,962,27,17,2,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-03-12,945,25,63,2,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-03-11,882,23,0,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-03-10,882,23,20,1,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-03-09,862,22,14,1,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-03-08,848,21,0,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-03-07,848,21,35,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-03-06,813,21,0,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-03-05,813,21,0,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-03-04,813,21,44,2,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-03-03,769,19,0,5,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-03-02,769,14,0,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-03-01,769,14,39,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-02-28,730,14,4,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-02-27,726,14,25,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-02-26,701,14,0,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-02-25,701,14,55,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-02-24,646,14,10,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-02-23,636,14,22,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-02-22,614,14,16,1,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-02-21,598,13,0,2,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-02-20,598,11,50,1,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-02-19,548,10,0,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-02-18,548,10,23,0,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-02-17,525,10,82,1,895,9139,,0.0,17112.82
Antigua and Barbuda,2021-02-16,443,9,0,0,No Data,No Data,0.0,0.0,17112.82
Argentina,2021-05-06,3095582,66263,24086,398,125151,2769,16.37,2.64,9912.28
Argentina,2021-05-05,3071496,65865,24079,663,119075,2635,16.07,2.5,9912.28
Argentina,2021-05-04,3047417,65202,26238,410,115766,2561,15.82,2.32,9912.28
Argentina,2021-05-03,3021179,64792,15920,540,117870,2608,15.6,2.19,9912.28
Argentina,2021-05-02,3005259,64252,11394,156,123279,2728,15.54,2.15,9912.28
Argentina,2021-05-01,2993865,64096,16502,231,136313,3016,15.49,2.14,9912.28
Argentina,2021-04-30,2977363,63865,22420,357,151115,3344,15.33,2.08,9912.28
Argentina,2021-04-29,2954943,63508,26053,561,145938,3229,15.06,2.01,9912.28
Argentina,2021-04-28,2928890,62947,23718,348,143917,3184,14.76,1.96,9912.28
Argentina,2021-04-27,2905172,62599,25495,512,136216,3014,14.4,1.95,9912.28
Argentina,2021-04-26,2879677,62087,18793,443,125736,2782,14.03,1.93,9912.28
Argentina,2021-04-25,2860884,61644,15012,170,120877,2675,13.86,1.93,9912.28
Argentina,2021-04-24,2845872,61474,21220,298,112915,2498,13.61,1.92,9912.28
Argentina,2021-04-23,2824652,61176,27884,556,102056,2258,13.18,1.89,9912.28
Argentina,2021-04-22,2796768,60620,27216,537,108327,2397,12.95,1.86,9912.28
Argentina,2021-04-21,2769552,60083,25932,291,113664,2515,12.66,1.83,9912.28
Argentina,2021-04-20,2743620,59792,29145,316,123038,2722,12.44,1.8,9912.28
Argentina,2021-04-19,2714475,59476,20461,248,134936,2986,12.25,1.77,9912.28
Argentina,2021-04-18,2694014,59228,16267,64,139314,3082,12.15,1.77,9912.28
Argentina,2021-04-17,2677747,59164,19119,80,146486,3241,12.02,1.76,9912.28
Argentina,2021-04-16,2658628,59084,29472,159,162428,3594,11.74,1.74,9912.28
Argentina,2021-04-15,2629156,58925,24999,383,166276,3679,11.42,1.71,9912.28
Argentina,2021-04-14,2604157,58542,25157,368,169014,3740,11.06,1.68,9912.28
Argentina,2021-04-13,2579000,58174,27001,217,166815,3691,10.7,1.63,9912.28
Argentina,2021-04-12,2551999,57957,19437,178,161313,3569,10.31,1.61,9912.28
Argentina,2021-04-11,2532562,57779,15262,132,154158,3411,10.15,1.61,9912.28
Argentina,2021-04-10,2517300,57647,19419,297,146082,3232,9.91,1.6,9912.28
Argentina,2021-04-09,2497881,57350,24130,228,118982,2633,9.39,1.57,9912.28
Argentina,2021-04-08,2473751,57122,23683,290,106885,2365,8.99,1.56,9912.28
Argentina,2021-04-07,2450068,56832,22039,198,97127,2149,8.56,1.55,9912.28
Argentina,2021-04-06,2428029,56634,20870,163,94230,2085,8.21,1.53,9912.28
Argentina,2021-04-05,2407159,56471,13667,272,87820,1943,7.91,1.51,9912.28
Argentina,2021-04-04,2393492,56199,9955,93,87032,1926,7.86,1.51,9912.28
Argentina,2021-04-03,2383537,56106,10384,83,86919,1923,7.73,1.51,9912.28
Argentina,2021-04-02,2373153,56023,9902,82,92677,2051,7.61,1.51,9912.28
Argentina,2021-04-01,2363251,55941,14430,83,93883,2077,7.4,1.51,9912.28
Argentina,2021-03-31,2348821,55858,16056,122,80428,1780,7.11,1.5,9912.28
Argentina,2021-03-30,2332765,55736,10154,125,71976,1593,6.8,1.48,9912.28
Argentina,2021-03-29,2322611,55611,14014,162,71946,1592,6.59,1.47,9912.28
Argentina,2021-03-28,2308597,55449,7208,81,72208,1598,6.55,1.47,9912.28
Argentina,2021-03-27,2301389,55368,10338,133,72371,1601,6.44,1.46,9912.28
Argentina,2021-03-26,2291051,55235,12936,143,76436,1691,6.25,1.44,9912.28
Argentina,2021-03-25,2278115,55092,8238,146,80098,1772,6.04,1.41,9912.28
Argentina,2021-03-24,2269877,54946,8300,123,94404,2089,5.96,1.4,9912.28
Argentina,2021-03-23,2261577,54823,9405,152,99910,2211,5.79,1.38,9912.28
Argentina,2021-03-22,2252172,54671,6401,126,105464,2333,5.61,1.34,9912.28
Argentina,2021-03-21,2245771,54545,4032,28,105486,2334,5.56,1.34,9912.28
Argentina,2021-03-20,2241739,54517,6826,41,109875,2431,5.47,1.31,9912.28
Argentina,2021-03-19,2234913,54476,8160,90,120166,2659,5.27,1.23,9912.28
Argentina,2021-03-18,2226753,54386,8328,155,126583,2801,5.07,1.14,9912.28
Argentina,2021-03-17,2218425,54231,8304,195,127666,2825,4.8,1.1,9912.28
Argentina,2021-03-16,2210121,54036,8235,200,127486,2821,4.57,1.06,9912.28
Argentina,2021-03-15,2201886,53836,6164,166,122499,2710,4.32,1.0,9912.28
Argentina,2021-03-14,2195722,53670,3697,24,122193,2704,4.28,0.99,9912.28
Argentina,2021-03-13,2192025,53646,6278,68,121843,2696,4.15,0.93,9912.28
Argentina,2021-03-12,2185747,53578,7849,85,105801,2341,3.8,0.84,9912.28
Argentina,2021-03-11,2177898,53493,8204,134,95230,2107,3.46,0.78,9912.28
Argentina,2021-03-10,2169694,53359,7693,107,84735,1875,3.15,0.77,9912.28
Argentina,2021-03-09,2162001,53252,7307,131,74693,1653,2.88,0.77,9912.28
Argentina,2021-03-08,2154694,53121,5058,241,71076,1573,2.66,0.76,9912.28
Argentina,2021-03-07,2149636,52880,2922,10,71582,1584,2.62,0.76,9912.28
Argentina,2021-03-06,2146714,52870,4860,86,65277,1444,,0.0,9912.28
Argentina,2021-03-05,2141854,52784,7891,140,64812,1434,2.28,0.72,9912.28
Argentina,2021-03-04,2133963,52644,7432,191,60376,1336,2.08,0.69,9912.28
Argentina,2021-03-03,2126531,52453,7855,261,57262,1267,1.94,0.68,9912.28
Argentina,2021-03-02,2118676,52192,6653,115,54213,1200,1.82,0.67,9912.28
Argentina,2021-03-01,2112023,52077,4658,112,46705,1033,1.67,0.65,9912.28
Argentina,2021-02-28,2107365,51965,3168,19,43534,963,1.62,0.65,9912.28
Argentina,2021-02-27,2104197,51946,5469,59,39678,878,1.54,0.64,9912.28
Argentina,2021-02-26,2098728,51887,5083,92,33609,744,1.37,0.63,9912.28
Argentina,2021-02-25,2093645,51795,8234,145,27750,614,1.24,0.6,9912.28
Argentina,2021-02-24,2085411,51650,8183,140,24019,531,1.14,0.59,9912.28
Argentina,2021-02-23,2077228,51510,7477,151,19349,428,1.07,0.59,9912.28
Argentina,2021-02-22,2069751,51359,5417,161,16063,355,1.02,0.58,9912.28
Argentina,2021-02-21,2064334,51198,3709,76,15809,350,1.01,0.58,9912.28
Argentina,2021-02-20,2060625,51122,5944,122,14415,319,0.99,0.58,9912.28
Argentina,2021-02-19,2054681,51000,7886,143,11003,243,0.92,0.56,9912.28
Argentina,2021-02-18,2046795,50857,7671,241,8951,198,0.87,0.54,9912.28
Argentina,2021-02-17,2039124,50616,6064,184,11003,243,0.83,0.53,9912.28
Argentina,2021-02-16,2033060,50432,4003,105,13999,310,0.83,0.53,9912.28
Argentina,2021-02-15,2029057,50327,3259,91,14030,310,0.82,0.53,9912.28
Argentina,2021-02-14,2025798,50236,4245,48,15493,343,0.82,0.53,9912.28
Argentina,2021-02-13,2021553,50188,6057,159,19266,426,0.82,0.52,9912.28
Argentina,2021-02-12,2015496,50029,7151,155,19133,423,0.81,0.49,9912.28
Argentina,2021-02-11,2008345,49874,7311,200,18416,407,0.8,0.47,9912.28
Argentina,2021-02-10,2001034,49674,7739,108,19820,439,0.75,0.44,9912.28
Argentina,2021-02-09,1993295,49566,7794,168,18139,401,0.71,0.42,9912.28
Argentina,2021-02-08,1985501,49398,5154,227,19390,429,0.71,0.42,9912.28
Argentina,2021-02-07,1980347,49171,3658,61,18576,411,0.71,0.4,9912.28
Argentina,2021-02-06,1976689,49110,6680,125,15000,332,0.68,0.36,9912.28
Argentina,2021-02-05,1970009,48985,8374,285,16238,359,,0.0,9912.28
Argentina,2021-02-04,1961635,48700,8891,161,16574,367,0.66,0.32,9912.28
Argentina,2021-02-03,1952744,48539,9196,113,11218,248,0.63,0.25,9912.28
Argentina,2021-02-02,1943548,48426,9695,177,11475,254,,0.0,9912.28
Argentina,2021-02-01,1933853,48249,6614,275,11924,264,0.62,0.21,9912.28
Argentina,2021-01-31,1927239,47974,4975,43,11299,250,,0.0,9912.28
Argentina,2021-01-30,1922264,47931,6902,156,11189,248,0.62,0.19,9912.28
Argentina,2021-01-29,1915362,47775,9838,174,9205,204,0.62,0.15,9912.28
Argentina,2021-01-28,1905524,47601,9471,166,8896,197,0.61,0.11,9912.28
Argentina,2021-01-27,1896053,47435,10843,182,10014,222,0.6,0.1,9912.28
Argentina,2021-01-26,1885210,47253,10409,219,9626,213,0.59,0.09,9912.28
Argentina,2021-01-25,1874801,47034,7578,207,9046,200,0.58,0.07,9912.28
Argentina,2021-01-24,1867223,46827,5031,90,10342,229,0.58,0.07,9912.28
Argentina,2021-01-23,1862192,46737,8362,162,11124,246,0.57,0.06,9912.28
Argentina,2021-01-22,1853830,46575,10753,220,11263,249,0.56,0.06,9912.28
Argentina,2021-01-21,1843077,46355,11396,139,11704,259,0.55,0.04,9912.28
Argentina,2021-01-20,1831681,46216,12112,150,11586,256,0.54,0.01,9912.28
Argentina,2021-01-19,1819569,46066,12141,234,11932,264,,0.0,9912.28
Argentina,2021-01-18,1807428,45832,8185,425,12278,272,,0.0,9912.28
Argentina,2021-01-17,1799243,45407,7264,112,12624,279,,0.0,9912.28
Argentina,2021-01-16,1791979,45295,8932,68,12971,287,,0.0,9912.28
Argentina,2021-01-15,1783047,45227,12332,102,13317,295,,0.0,9912.28
Argentina,2021-01-14,1770715,45125,13286,142,13320,295,,0.0,9912.28
Argentina,2021-01-13,1757429,44983,12725,135,13323,295,,0.0,9912.28
Argentina,2021-01-12,1744704,44848,13783,194,14056,311,,0.0,9912.28
Argentina,2021-01-11,1730921,44654,8704,159,14788,327,,0.0,9912.28
Argentina,2021-01-10,1722217,44495,7808,78,13365,296,,0.0,9912.28
Argentina,2021-01-09,1714409,44417,11057,144,11942,264,,0.0,9912.28
Argentina,2021-01-08,1703352,44273,13346,151,10519,233,,0.0,9912.28
Argentina,2021-01-07,1690006,44122,13835,146,8363,185,,0.0,9912.28
Argentina,2021-01-06,1676171,43976,13441,191,8173,181,,0.0,9912.28
Argentina,2021-01-05,1662730,43785,13790,151,7984,177,,0.0,9912.28
Argentina,2021-01-04,1648940,43634,8222,152,6483,143,,0.0,9912.28
Argentina,2021-01-03,1640718,43482,5884,107,7400,164,,0.0,9912.28
Argentina,2021-01-02,1634834,43375,5240,56,8776,194,,0.0,9912.28
Argentina,2021-01-01,1629594,43319,4080,74,11070,245,,0.0,9912.28
Argentina,2020-12-31,1625514,43245,11586,82,15656,346,,0.0,9912.28
Argentina,2020-12-30,1613928,43163,11765,145,15656,346,,0.0,9912.28
Argentina,2020-12-29,1602163,43018,11650,150,No Data,No Data,,0.0,9912.28
Armenia,2021-03-31,192639,3515,1148,18,No Data,No Data,0.02,0.0,4622.73
Australia,2021-05-06,29893,910,9,0,51606,2024,,0.0,55057.2
Australia,2021-05-05,29884,910,19,0,52396,2055,,0.0,55057.2
Australia,2021-05-04,29865,910,15,0,49662,1948,,0.0,55057.2
Australia,2021-05-03,29850,910,12,0,46161,1810,,0.0,55057.2
Australia,2021-05-02,29838,910,14,0,45714,1793,,0.0,55057.2
Australia,2021-05-01,29824,910,13,0,45828,1797,,0.0,55057.2
Australia,2021-04-30,29811,910,13,0,46278,1815,,0.0,55057.2
Australia,2021-04-29,29798,910,25,0,46707,1832,,0.0,55057.2
Australia,2021-04-28,29773,910,23,0,44491,1745,,0.0,55057.2
Australia,2021-04-27,29750,910,33,0,45150,1771,,0.0,55057.2
Australia,2021-04-26,29717,910,37,0,50133,1966,,0.0,55057.2
Australia,2021-04-25,29680,910,17,0,62452,2449,,0.0,55057.2
Australia,2021-04-24,29663,910,10,0,62784,2462,,0.0,55057.2
Australia,2021-04-23,29653,910,15,0,62146,2437,,0.0,55057.2
Australia,2021-04-22,29638,910,44,0,60810,2385,,0.0,55057.2
Australia,2021-04-21,29594,910,18,0,60348,2367,,0.0,55057.2
Australia,2021-04-20,29576,910,20,0,59801,2345,,0.0,55057.2
Australia,2021-04-19,29556,910,23,0,58322,2287,,0.0,55057.2
Australia,2021-04-18,29533,910,14,0,47192,1851,,0.0,55057.2
Australia,2021-04-17,29519,910,20,0,47956,1881,,0.0,55057.2
Australia,2021-04-16,29499,910,15,0,49009,1922,,0.0,55057.2
Australia,2021-04-15,29484,910,15,0,51931,2037,,0.0,55057.2
Australia,2021-04-14,29469,910,19,0,53620,2103,,0.0,55057.2
Australia,2021-04-13,29450,910,21,0,54243,2127,,0.0,55057.2
Australia,2021-04-12,29429,910,10,1,47713,1871,,0.0,55057.2
Australia,2021-04-11,29419,909,14,0,46198,1812,,0.0,55057.2
Australia,2021-04-10,29405,909,9,0,44350,1739,,0.0,55057.2
Australia,2021-04-09,29396,909,6,0,36271,1422,,0.0,55057.2
Australia,2021-04-08,29390,909,5,0,35974,1411,,0.0,55057.2
Australia,2021-04-07,29385,909,6,0,35712,1400,,0.0,55057.2
Australia,2021-04-06,29379,909,14,0,36780,1442,,0.0,55057.2
Australia,2021-04-05,29365,909,8,0,43221,1695,,0.0,55057.2
Australia,2021-04-04,29357,909,9,0,47380,1858,,0.0,55057.2
Australia,2021-04-03,29348,909,7,0,45993,1804,,0.0,55057.2
Australia,2021-04-02,29341,909,8,0,51922,2036,,0.0,55057.2
Australia,2021-04-01,29333,909,11,0,47988,1882,,0.0,55057.2
Australia,2021-03-31,29322,909,18,0,45014,1765,,0.0,55057.2
Australia,2021-03-30,29304,909,8,0,41428,1625,,0.0,55057.2
Australia,2021-03-29,29296,909,20,0,37082,1454,,0.0,55057.2
Australia,2021-03-28,29276,909,17,0,36357,1426,,0.0,55057.2
Australia,2021-03-27,29259,909,7,0,36091,1415,,0.0,55057.2
Australia,2021-03-26,29252,909,13,0,31343,1229,,0.0,55057.2
Australia,2021-03-25,29239,909,9,0,26050,1022,,0.0,55057.2
Australia,2021-03-24,29230,909,9,0,21671,850,,0.0,55057.2
Australia,2021-03-23,29221,909,10,0,17870,701,,0.0,55057.2
Australia,2021-03-22,29211,909,5,0,16772,658,,0.0,55057.2
Australia,2021-03-21,29206,909,10,0,13495,529,,0.0,55057.2
Australia,2021-03-20,29196,909,4,0,13505,530,,0.0,55057.2
Australia,2021-03-19,29192,909,9,0,15093,592,,0.0,55057.2
Australia,2021-03-18,29183,909,17,0,14437,566,,0.0,55057.2
Australia,2021-03-17,29166,909,12,0,13908,545,,0.0,55057.2
Australia,2021-03-16,29154,909,17,0,12504,490,,0.0,55057.2
Australia,2021-03-15,29137,909,7,0,11202,439,,0.0,55057.2
Australia,2021-03-14,29130,909,13,0,11601,455,,0.0,55057.2
Australia,2021-03-13,29117,909,5,0,11765,461,0.62,0.0,55057.2
Australia,2021-03-12,29112,909,10,0,9034,354,0.53,0.0,55057.2
Australia,2021-03-11,29102,909,12,0,9142,359,0.49,0.0,55057.2
Australia,2021-03-10,29090,909,16,0,7909,310,0.42,0.0,55057.2
Australia,2021-03-09,29074,909,13,0,7572,297,0.37,0.0,55057.2
Australia,2021-03-08,29061,909,15,0,7524,295,0.34,0.0,55057.2
Australia,2021-03-07,29046,909,12,0,7064,277,0.32,0.0,55057.2
Australia,2021-03-06,29034,909,5,0,6706,263,0.3,0.0,55057.2
Australia,2021-03-05,29029,909,8,0,6695,263,0.28,0.0,55057.2
Australia,2021-03-04,29021,909,14,0,6215,244,0.24,0.0,55057.2
Australia,2021-03-03,29007,909,11,0,6276,246,0.2,0.0,55057.2
Australia,2021-03-02,28996,909,10,0,5575,219,0.16,0.0,55057.2
Australia,2021-03-01,28986,909,8,0,4812,189,0.13,0.0,55057.2
Australia,2021-02-28,28978,909,8,0,4556,179,0.13,0.0,55057.2
Australia,2021-02-27,28970,909,5,0,4286,168,0.12,0.0,55057.2
Australia,2021-02-26,28965,909,8,0,3571,140,0.1,0.0,55057.2
Australia,2021-02-25,28957,909,10,0,2500,98,0.07,0.0,55057.2
Australia,2021-02-24,28947,909,8,0,987,39,0.03,0.0,55057.2
Australia,2021-02-23,28939,909,2,0,411,16,0.01,0.0,55057.2
Australia,2021-02-22,28937,909,7,0,3,0,0.0,0.0,55057.2
Australia,2021-02-21,28930,909,4,0,0,0,0.0,0.0,55057.2
Australia,2021-02-20,28926,909,6,0,0,0,0.0,0.0,55057.2
Australia,2021-02-19,28920,909,2,0,0,0,0.0,0.0,55057.2
Australia,2021-02-18,28918,909,6,0,0,0,0.0,0.0,55057.2
Australia,2021-02-17,28912,909,1,0,0,0,0.0,0.0,55057.2
Australia,2021-02-16,28911,909,6,0,0,0,0.0,0.0,55057.2
Australia,2021-02-15,28905,909,5,0,No Data,No Data,0.0,0.0,55057.2
Austria,2021-05-06,627484,10333,1245,22,55536,6166,28.16,10.27,50121.55
Austria,2021-05-05,626239,10311,1644,20,53221,5909,27.34,10.07,50121.55
Austria,2021-05-04,624595,10291,1394,31,50746,5634,26.71,9.88,50121.55
Austria,2021-05-03,623201,10260,1091,15,49078,5449,26.27,9.65,50121.55
Austria,2021-05-02,622110,10245,1625,12,49448,5490,26.08,9.52,50121.55
Austria,2021-05-01,620485,10233,1615,28,51020,5665,25.91,9.51,50121.55
Austria,2021-04-30,618870,10205,2131,26,50773,5637,25.54,9.42,50121.55
Austria,2021-04-29,616739,10179,2229,27,49101,5452,24.81,9.27,50121.55
Austria,2021-04-28,614510,10152,2340,26,48439,5378,24.14,9.11,50121.55
Austria,2021-04-27,612170,10126,1625,28,49177,5460,23.67,8.95,50121.55
Austria,2021-04-26,610545,10098,1566,11,48774,5415,23.26,8.83,50121.55
Austria,2021-04-25,608979,10087,2025,17,48859,5425,22.96,8.79,50121.55
Austria,2021-04-24,606954,10070,2131,15,47632,5289,22.68,8.77,50121.55
Austria,2021-04-23,604823,10055,2329,29,50036,5556,22.3,8.71,50121.55
Austria,2021-04-22,602494,10026,2405,29,50361,5592,21.68,8.59,50121.55
Austria,2021-04-21,600089,9997,2523,38,50836,5644,21.02,8.47,50121.55
Austria,2021-04-20,597566,9959,2026,37,51474,5715,20.45,8.35,50121.55
Austria,2021-04-19,595540,9922,2117,24,51461,5714,20.09,8.22,50121.55
Austria,2021-04-18,593423,9898,2076,28,51939,5767,19.81,8.16,50121.55
Austria,2021-04-17,591347,9870,2048,27,52915,5875,19.64,8.11,50121.55
Austria,2021-04-16,589299,9843,2416,30,54106,6008,19.25,7.87,50121.55
Austria,2021-04-15,586883,9813,2678,34,55272,6137,18.68,7.67,50121.55
Austria,2021-04-14,584205,9779,2942,31,55103,6118,18.08,7.46,50121.55
Austria,2021-04-13,581263,9748,2313,42,53501,5940,17.49,7.31,50121.55
Austria,2021-04-12,578950,9706,1943,19,52578,5838,17.12,7.19,50121.55
Austria,2021-04-11,577007,9687,2252,25,49459,5492,16.81,7.11,50121.55
Austria,2021-04-10,574755,9662,3139,38,47195,5240,16.7,6.94,50121.55
Austria,2021-04-09,571616,9624,2702,38,41007,4553,16.29,6.62,50121.55
Austria,2021-04-08,568914,9586,2906,40,36144,4013,15.8,6.26,50121.55
Austria,2021-04-07,566008,9546,3101,29,31825,3534,15.28,5.97,50121.55
Austria,2021-04-06,562907,9517,1935,35,28933,3212,14.84,5.8,50121.55
Austria,2021-04-05,560972,9482,2217,33,29360,3260,14.55,5.66,50121.55
Austria,2021-04-04,558755,9449,2743,15,31353,3481,14.47,5.61,50121.55
Austria,2021-04-03,556012,9434,3283,37,32001,3553,14.38,5.59,50121.55
Austria,2021-04-02,552729,9397,3137,29,34797,3864,14.24,5.49,50121.55
Austria,2021-04-01,549592,9368,3363,29,35779,3973,13.96,5.28,50121.55
Austria,2021-03-31,546229,9339,3687,31,36345,4035,13.71,5.07,50121.55
Austria,2021-03-30,542542,9308,3001,33,36952,4103,13.47,4.93,50121.55
Austria,2021-03-29,539541,9275,3076,19,36142,4013,13.14,4.8,50121.55
Austria,2021-03-28,536465,9256,2679,25,34616,3843,12.91,4.74,50121.55
Austria,2021-03-27,533786,9231,3498,31,34757,3859,12.8,4.68,50121.55
Austria,2021-03-26,530288,9200,3895,22,35595,3952,12.5,4.52,50121.55
Austria,2021-03-25,526393,9178,3124,27,36054,4003,12.15,4.32,50121.55
Austria,2021-03-24,523269,9151,3289,30,34482,3829,11.82,4.13,50121.55
Austria,2021-03-23,519980,9121,3415,32,33754,3748,11.58,3.94,50121.55
Austria,2021-03-22,516565,9089,2412,15,32744,3636,11.37,3.75,50121.55
Austria,2021-03-21,514153,9074,2713,22,33456,3715,11.23,3.73,50121.55
Austria,2021-03-20,511440,9052,3344,28,35484,3940,11.1,3.68,50121.55
Austria,2021-03-19,508096,9024,3515,42,36199,4019,10.68,3.58,50121.55
Austria,2021-03-18,504581,8982,3357,26,36823,4089,10.18,3.48,50121.55
Austria,2021-03-17,501224,8956,3335,31,38239,4246,9.88,3.39,50121.55
Austria,2021-03-16,497889,8925,2425,33,37468,4160,9.59,3.3,50121.55
Austria,2021-03-15,495464,8892,1896,19,37465,4160,9.35,3.23,50121.55
Austria,2021-03-14,493568,8873,2503,17,36145,4013,9.15,3.21,50121.55
Austria,2021-03-13,491065,8856,3023,25,33598,3730,8.86,3.16,50121.55
Austria,2021-03-12,488042,8831,3126,33,30155,3348,8.35,3.1,50121.55
Austria,2021-03-11,484916,8798,2997,22,27101,3009,7.76,3.04,50121.55
Austria,2021-03-10,481919,8776,2528,19,24618,2733,7.33,2.98,50121.55
Austria,2021-03-09,479391,8757,2411,25,24480,2718,7.06,2.93,50121.55
Austria,2021-03-08,476980,8732,1910,19,24055,2671,6.78,2.89,50121.55
Austria,2021-03-07,475070,8713,2199,19,23644,2625,6.67,2.87,50121.55
Austria,2021-03-06,472871,8694,2557,25,23414,2600,6.55,2.86,50121.55
Austria,2021-03-05,470314,8669,2668,17,22942,2547,6.26,2.84,50121.55
Austria,2021-03-04,467646,8652,2324,27,21790,2419,5.89,2.8,50121.55
Austria,2021-03-03,465322,8625,2553,20,20737,2302,5.62,2.77,50121.55
Austria,2021-03-02,462769,8605,1920,31,19589,2175,5.34,2.75,50121.55
Austria,2021-03-01,460849,8574,1409,13,18090,2009,5.08,2.72,50121.55
Austria,2021-02-28,459440,8561,2123,23,17844,1981,4.99,2.71,50121.55
Austria,2021-02-27,457317,8538,2457,23,17232,1913,4.88,2.71,50121.55
Austria,2021-02-26,454860,8515,2093,22,15550,1727,4.63,2.68,50121.55
Austria,2021-02-25,452767,8493,2391,23,14511,1611,4.37,2.63,50121.55
Austria,2021-02-24,450376,8470,2005,36,14501,1610,4.19,2.59,50121.55
Austria,2021-02-23,448371,8434,1727,37,14458,1605,4.0,2.55,50121.55
Austria,2021-02-22,446644,8397,1270,11,14425,1602,3.89,2.51,50121.55
Austria,2021-02-21,445374,8386,1838,18,14454,1605,3.83,2.48,50121.55
Austria,2021-02-20,443536,8368,1877,20,13890,1542,3.77,2.48,50121.55
Austria,2021-02-19,441659,8348,1818,36,13533,1503,3.65,2.46,50121.55
Austria,2021-02-18,439841,8312,1967,22,14290,1587,3.5,2.37,50121.55
Austria,2021-02-17,437874,8290,1735,30,14944,1659,3.37,2.28,50121.55
Austria,2021-02-16,436139,8260,1427,39,15263,1695,3.26,2.17,50121.55
Austria,2021-02-15,434712,8221,1225,10,15925,1768,3.18,2.09,50121.55
Austria,2021-02-14,433487,8211,1184,16,16296,1809,3.14,2.05,50121.55
Austria,2021-02-13,432303,8195,1433,25,16726,1857,3.14,2.04,50121.55
Austria,2021-02-12,430870,8170,1731,32,16528,1835,3.08,1.98,50121.55
Austria,2021-02-11,429139,8138,1577,24,15739,1748,2.98,1.78,50121.55
