,Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths,daily_vaccinations,daily_vaccinations_per_million,gdppc
480,Argentina,2021-02-25,2093645,51795,8234,145,27750,614,9912.28
481,Argentina,2021-02-24,2085411,51650,8183,140,24019,531,9912.28
482,Argentina,2021-02-23,2077228,51510,7477,151,19349,428,9912.28
483,Argentina,2021-02-22,2069751,51359,5417,161,16063,355,9912.28
484,Argentina,2021-02-21,2064334,51198,3709,76,15809,350,9912.28
485,Argentina,2021-02-20,2060625,51122,5944,122,14415,319,9912.28
486,Argentina,2021-02-19,2054681,51000,7886,143,11003,243,9912.28
487,Argentina,2021-02-18,2046795,50857,7671,241,8951,198,9912.28
488,Argentina,2021-02-17,2039124,50616,6064,184,11003,243,9912.28
489,Argentina,2021-02-16,2033060,50432,4003,105,13999,310,9912.28
490,Argentina,2021-02-15,2029057,50327,3259,91,14030,310,9912.28
491,Argentina,2021-02-14,2025798,50236,4245,48,15493,343,9912.28
492,Argentina,2021-02-13,2021553,50188,6057,159,19266,426,9912.28
493,Argentina,2021-02-12,2015496,50029,7151,155,19133,423,9912.28
494,Argentina,2021-02-11,2008345,49874,7311,200,18416,407,9912.28
495,Argentina,2021-02-10,2001034,49674,7739,108,19820,439,9912.28
496,Argentina,2021-02-09,1993295,49566,7794,168,18139,401,9912.28
497,Argentina,2021-02-08,1985501,49398,5154,227,19390,429,9912.28
498,Argentina,2021-02-07,1980347,49171,3658,61,18576,411,9912.28
499,Argentina,2021-02-06,1976689,49110,6680,125,15000,332,9912.28
500,Argentina,2021-02-05,1970009,48985,8374,285,16238,359,9912.28
501,Argentina,2021-02-04,1961635,48700,8891,161,16574,367,9912.28
502,Argentina,2021-02-03,1952744,48539,9196,113,11218,248,9912.28
503,Argentina,2021-02-02,1943548,48426,9695,177,11475,254,9912.28
504,Argentina,2021-02-01,1933853,48249,6614,275,11924,264,9912.28
505,Argentina,2021-01-31,1927239,47974,4975,43,11299,250,9912.28
506,Argentina,2021-01-30,1922264,47931,6902,156,11189,248,9912.28
507,Argentina,2021-01-29,1915362,47775,9838,174,9205,204,9912.28
508,Argentina,2021-01-28,1905524,47601,9471,166,8896,197,9912.28
509,Argentina,2021-01-27,1896053,47435,10843,182,10014,222,9912.28
510,Argentina,2021-01-26,1885210,47253,10409,219,9626,213,9912.28
511,Argentina,2021-01-25,1874801,47034,7578,207,9046,200,9912.28
512,Argentina,2021-01-24,1867223,46827,5031,90,10342,229,9912.28
513,Argentina,2021-01-23,1862192,46737,8362,162,11124,246,9912.28
514,Argentina,2021-01-22,1853830,46575,10753,220,11263,249,9912.28
515,Argentina,2021-01-21,1843077,46355,11396,139,11704,259,9912.28
516,Argentina,2021-01-20,1831681,46216,12112,150,11586,256,9912.28
517,Argentina,2021-01-19,1819569,46066,12141,234,11932,264,9912.28
518,Argentina,2021-01-18,1807428,45832,8185,425,12278,272,9912.28
519,Argentina,2021-01-17,1799243,45407,7264,112,12624,279,9912.28
520,Argentina,2021-01-16,1791979,45295,8932,68,12971,287,9912.28
521,Argentina,2021-01-15,1783047,45227,12332,102,13317,295,9912.28
522,Argentina,2021-01-14,1770715,45125,13286,142,13320,295,9912.28
523,Argentina,2021-01-13,1757429,44983,12725,135,13323,295,9912.28
524,Argentina,2021-01-12,1744704,44848,13783,194,14056,311,9912.28
525,Argentina,2021-01-11,1730921,44654,8704,159,14788,327,9912.28
526,Argentina,2021-01-10,1722217,44495,7808,78,13365,296,9912.28
527,Argentina,2021-01-09,1714409,44417,11057,144,11942,264,9912.28
528,Argentina,2021-01-08,1703352,44273,13346,151,10519,233,9912.28
529,Argentina,2021-01-07,1690006,44122,13835,146,8363,185,9912.28
530,Argentina,2021-01-06,1676171,43976,13441,191,8173,181,9912.28
531,Argentina,2021-01-05,1662730,43785,13790,151,7984,177,9912.28
532,Argentina,2021-01-04,1648940,43634,8222,152,6483,143,9912.28
533,Argentina,2021-01-03,1640718,43482,5884,107,7400,164,9912.28
534,Argentina,2021-01-02,1634834,43375,5240,56,8776,194,9912.28
535,Argentina,2021-01-01,1629594,43319,4080,74,11070,245,9912.28
536,Argentina,2020-12-31,1625514,43245,11586,82,15656,346,9912.28
537,Argentina,2020-12-30,1613928,43163,11765,145,15656,346,9912.28
538,Australia,2021-05-05,29884,910,19,0,52396,2055,55057.2
539,Australia,2021-05-04,29865,910,15,0,49662,1948,55057.2
540,Australia,2021-05-03,29850,910,12,0,46161,1810,55057.2
541,Australia,2021-05-02,29838,910,14,0,45714,1793,55057.2
542,Australia,2021-05-01,29824,910,13,0,45828,1797,55057.2
543,Australia,2021-04-30,29811,910,13,0,46278,1815,55057.2
544,Australia,2021-04-29,29798,910,25,0,46707,1832,55057.2
545,Australia,2021-04-28,29773,910,23,0,44491,1745,55057.2
546,Australia,2021-04-27,29750,910,33,0,45150,1771,55057.2
547,Australia,2021-04-26,29717,910,37,0,50133,1966,55057.2
548,Australia,2021-04-25,29680,910,17,0,62452,2449,55057.2
549,Australia,2021-04-24,29663,910,10,0,62784,2462,55057.2
550,Australia,2021-04-23,29653,910,15,0,62146,2437,55057.2
551,Australia,2021-04-22,29638,910,44,0,60810,2385,55057.2
552,Australia,2021-04-21,29594,910,18,0,60348,2367,55057.2
553,Australia,2021-04-20,29576,910,20,0,59801,2345,55057.2
554,Australia,2021-04-19,29556,910,23,0,58322,2287,55057.2
555,Australia,2021-04-18,29533,910,14,0,47192,1851,55057.2
556,Australia,2021-04-17,29519,910,20,0,47956,1881,55057.2
557,Australia,2021-04-16,29499,910,15,0,49009,1922,55057.2
558,Australia,2021-04-15,29484,910,15,0,51931,2037,55057.2
559,Australia,2021-04-14,29469,910,19,0,53620,2103,55057.2
560,Australia,2021-04-13,29450,910,21,0,54243,2127,55057.2
561,Australia,2021-04-12,29429,910,10,1,47713,1871,55057.2
562,Australia,2021-04-11,29419,909,14,0,46198,1812,55057.2
563,Australia,2021-04-10,29405,909,9,0,44350,1739,55057.2
564,Australia,2021-04-09,29396,909,6,0,36271,1422,55057.2
565,Australia,2021-04-08,29390,909,5,0,35974,1411,55057.2
566,Australia,2021-04-07,29385,909,6,0,35712,1400,55057.2
567,Australia,2021-04-06,29379,909,14,0,36780,1442,55057.2
568,Australia,2021-04-05,29365,909,8,0,43221,1695,55057.2
569,Australia,2021-04-04,29357,909,9,0,47380,1858,55057.2
570,Australia,2021-04-03,29348,909,7,0,45993,1804,55057.2
571,Australia,2021-04-02,29341,909,8,0,51922,2036,55057.2
572,Australia,2021-04-01,29333,909,11,0,47988,1882,55057.2
573,Australia,2021-03-31,29322,909,18,0,45014,1765,55057.2
574,Australia,2021-03-30,29304,909,8,0,41428,1625,55057.2
575,Australia,2021-03-29,29296,909,20,0,37082,1454,55057.2
576,Australia,2021-03-28,29276,909,17,0,36357,1426,55057.2
577,Australia,2021-03-27,29259,909,7,0,36091,1415,55057.2
578,Australia,2021-03-26,29252,909,13,0,31343,1229,55057.2
579,Australia,2021-03-25,29239,909,9,0,26050,1022,55057.2
580,Australia,2021-03-24,29230,909,9,0,21671,850,55057.2
581,Australia,2021-03-23,29221,909,10,0,17870,701,55057.2
582,Australia,2021-03-22,29211,909,5,0,16772,658,55057.2
583,Australia,2021-03-21,29206,909,10,0,13495,529,55057.2
584,Australia,2021-03-20,29196,909,4,0,13505,530,55057.2
585,Australia,2021-03-19,29192,909,9,0,15093,592,55057.2
586,Australia,2021-03-18,29183,909,17,0,14437,566,55057.2
587,Australia,2021-03-17,29166,909,12,0,13908,545,55057.2
588,Australia,2021-03-16,29154,909,17,0,12504,490,55057.2
589,Australia,2021-03-15,29137,909,7,0,11202,439,55057.2
590,Australia,2021-03-14,29130,909,13,0,11601,455,55057.2
591,Australia,2021-03-13,29117,909,5,0,11765,461,55057.2
592,Australia,2021-03-12,29112,909,10,0,9034,354,55057.2
593,Australia,2021-03-11,29102,909,12,0,9142,359,55057.2
594,Australia,2021-03-10,29090,909,16,0,7909,310,55057.2
595,Australia,2021-03-09,29074,909,13,0,7572,297,55057.2
596,Australia,2021-03-08,29061,909,15,0,7524,295,55057.2
597,Australia,2021-03-07,29046,909,12,0,7064,277,55057.2
598,Australia,2021-03-06,29034,909,5,0,6706,263,55057.2
599,Australia,2021-03-05,29029,909,8,0,6695,263,55057.2
600,Australia,2021-03-04,29021,909,14,0,6215,244,55057.2
601,Australia,2021-03-03,29007,909,11,0,6276,246,55057.2
602,Australia,2021-03-02,28996,909,10,0,5575,219,55057.2
603,Australia,2021-03-01,28986,909,8,0,4812,189,55057.2
604,Australia,2021-02-28,28978,909,8,0,4556,179,55057.2
605,Australia,2021-02-27,28970,909,5,0,4286,168,55057.2
606,Australia,2021-02-26,28965,909,8,0,3571,140,55057.2
607,Australia,2021-02-25,28957,909,10,0,2500,98,55057.2
608,Australia,2021-02-24,28947,909,8,0,987,39,55057.2
609,Australia,2021-02-23,28939,909,2,0,411,16,55057.2
610,Australia,2021-02-22,28937,909,7,0,3,0,55057.2
611,Australia,2021-02-21,28930,909,4,0,0,0,55057.2
612,Australia,2021-02-20,28926,909,6,0,0,0,55057.2
613,Australia,2021-02-19,28920,909,2,0,0,0,55057.2
614,Australia,2021-02-18,28918,909,6,0,0,0,55057.2
615,Australia,2021-02-17,28912,909,1,0,0,0,55057.2
616,Australia,2021-02-16,28911,909,6,0,0,0,55057.2
617,Austria,2021-05-05,626239,10311,1644,20,52868,5870,50121.55
618,Austria,2021-05-04,624595,10291,1394,31,50656,5624,50121.55
619,Austria,2021-05-03,623201,10260,1091,15,49043,5445,50121.55
620,Austria,2021-05-02,622110,10245,1625,12,49397,5485,50121.55
621,Austria,2021-05-01,620485,10233,1615,28,50968,5659,50121.55
622,Austria,2021-04-30,618870,10205,2131,26,50720,5632,50121.55
623,Austria,2021-04-29,616739,10179,2229,27,49039,5445,50121.55
624,Austria,2021-04-28,614510,10152,2340,26,48377,5371,50121.55
625,Austria,2021-04-27,612170,10126,1625,28,49109,5453,50121.55
626,Austria,2021-04-26,610545,10098,1566,11,48689,5406,50121.55
627,Austria,2021-04-25,608979,10087,2025,17,48779,5416,50121.55
628,Austria,2021-04-24,606954,10070,2131,15,47553,5280,50121.55
629,Austria,2021-04-23,604823,10055,2329,29,49956,5547,50121.55
630,Austria,2021-04-22,602494,10026,2405,29,50294,5584,50121.55
631,Austria,2021-04-21,600089,9997,2523,38,50757,5636,50121.55
632,Austria,2021-04-20,597566,9959,2026,37,51371,5704,50121.55
633,Austria,2021-04-19,595540,9922,2117,24,51375,5704,50121.55
634,Austria,2021-04-18,593423,9898,2076,28,51868,5759,50121.55
635,Austria,2021-04-17,591347,9870,2048,27,52844,5867,50121.55
636,Austria,2021-04-16,589299,9843,2416,30,54035,6000,50121.55
637,Austria,2021-04-15,586883,9813,2678,34,55204,6129,50121.55
638,Austria,2021-04-14,584205,9779,2942,31,55043,6112,50121.55
639,Austria,2021-04-13,581263,9748,2313,42,53470,5937,50121.55
640,Austria,2021-04-12,578950,9706,1943,19,52545,5834,50121.55
641,Austria,2021-04-11,577007,9687,2252,25,49429,5488,50121.55
642,Austria,2021-04-10,574755,9662,3139,38,47166,5237,50121.55
643,Austria,2021-04-09,571616,9624,2702,38,40979,4550,50121.55
644,Austria,2021-04-08,568914,9586,2906,40,36117,4010,50121.55
645,Austria,2021-04-07,566008,9546,3101,29,31805,3531,50121.55
646,Austria,2021-04-06,562907,9517,1935,35,28919,3211,50121.55
647,Austria,2021-04-05,560972,9482,2217,33,29350,3259,50121.55
648,Austria,2021-04-04,558755,9449,2743,15,31342,3480,50121.55
649,Austria,2021-04-03,556012,9434,3283,37,31989,3552,50121.55
650,Austria,2021-04-02,552729,9397,3137,29,34784,3862,50121.55
651,Austria,2021-04-01,549592,9368,3363,29,35766,3971,50121.55
652,Austria,2021-03-31,546229,9339,3687,31,36330,4034,50121.55
653,Austria,2021-03-30,542542,9308,3001,33,36936,4101,50121.55
654,Austria,2021-03-29,539541,9275,3076,19,36118,4010,50121.55
655,Austria,2021-03-28,536465,9256,2679,25,34591,3841,50121.55
656,Austria,2021-03-27,533786,9231,3498,31,34732,3856,50121.55
657,Austria,2021-03-26,530288,9200,3895,22,35571,3950,50121.55
658,Austria,2021-03-25,526393,9178,3124,27,36030,4000,50121.55
659,Austria,2021-03-24,523269,9151,3289,30,34465,3827,50121.55
660,Austria,2021-03-23,519980,9121,3415,32,33737,3746,50121.55
661,Austria,2021-03-22,516565,9089,2412,15,32735,3635,50121.55
662,Austria,2021-03-21,514153,9074,2713,22,33448,3714,50121.55
663,Austria,2021-03-20,511440,9052,3344,28,35476,3939,50121.55
664,Austria,2021-03-19,508096,9024,3515,42,36189,4018,50121.55
665,Austria,2021-03-18,504581,8982,3357,26,36813,4087,50121.55
666,Austria,2021-03-17,501224,8956,3335,31,38229,4245,50121.55
667,Austria,2021-03-16,497889,8925,2425,33,37461,4159,50121.55
668,Austria,2021-03-15,495464,8892,1896,19,37455,4159,50121.55
669,Austria,2021-03-14,493568,8873,2503,17,36134,4012,50121.55
670,Austria,2021-03-13,491065,8856,3023,25,33588,3729,50121.55
671,Austria,2021-03-12,488042,8831,3126,33,30147,3347,50121.55
672,Austria,2021-03-11,484916,8798,2997,22,27093,3008,50121.55
673,Austria,2021-03-10,481919,8776,2528,19,24610,2733,50121.55
674,Austria,2021-03-09,479391,8757,2411,25,24471,2717,50121.55
675,Austria,2021-03-08,476980,8732,1910,19,24052,2671,50121.55
676,Austria,2021-03-07,475070,8713,2199,19,23642,2625,50121.55
677,Austria,2021-03-06,472871,8694,2557,25,23413,2600,50121.55
678,Austria,2021-03-05,470314,8669,2668,17,22940,2547,50121.55
679,Austria,2021-03-04,467646,8652,2324,27,21788,2419,50121.55
680,Austria,2021-03-03,465322,8625,2553,20,20735,2302,50121.55
681,Austria,2021-03-02,462769,8605,1920,31,19588,2175,50121.55
682,Austria,2021-03-01,460849,8574,1409,13,18082,2008,50121.55
683,Austria,2021-02-28,459440,8561,2123,23,17836,1980,50121.55
684,Austria,2021-02-27,457317,8538,2457,23,17222,1912,50121.55
685,Austria,2021-02-26,454860,8515,2093,22,15541,1726,50121.55
686,Austria,2021-02-25,452767,8493,2391,23,14502,1610,50121.55
687,Austria,2021-02-24,450376,8470,2005,36,14492,1609,50121.55
688,Austria,2021-02-23,448371,8434,1727,37,14449,1604,50121.55
689,Austria,2021-02-22,446644,8397,1270,11,14422,1601,50121.55
690,Austria,2021-02-21,445374,8386,1838,18,14451,1605,50121.55
691,Austria,2021-02-20,443536,8368,1877,20,13886,1542,50121.55
692,Austria,2021-02-19,441659,8348,1818,36,13530,1502,50121.55
693,Austria,2021-02-18,439841,8312,1967,22,14288,1586,50121.55
694,Austria,2021-02-17,437874,8290,1735,30,14942,1659,50121.55
695,Austria,2021-02-16,436139,8260,1427,39,15260,1694,50121.55
696,Austria,2021-02-15,434712,8221,1225,10,15922,1768,50121.55
697,Austria,2021-02-14,433487,8211,1184,16,16294,1809,50121.55
698,Austria,2021-02-13,432303,8195,1433,25,16724,1857,50121.55
699,Austria,2021-02-12,430870,8170,1731,32,16525,1835,50121.55
700,Austria,2021-02-11,429139,8138,1577,24,15734,1747,50121.55
701,Austria,2021-02-10,427562,8114,1469,43,15164,1684,50121.55
702,Austria,2021-02-09,426093,8071,1197,39,14617,1623,50121.55
703,Austria,2021-02-08,424896,8032,1057,20,14347,1593,50121.55
704,Austria,2021-02-07,423839,8012,1317,18,13629,1513,50121.55
705,Austria,2021-02-06,422522,7994,1333,21,13105,1455,50121.55
706,Austria,2021-02-05,421189,7973,1388,37,12341,1370,50121.55
707,Austria,2021-02-04,419801,7936,1518,34,11469,1273,50121.55
708,Austria,2021-02-03,418283,7902,1520,55,9973,1107,50121.55
709,Austria,2021-02-02,416763,7847,1241,69,8563,951,50121.55
710,Austria,2021-02-01,415522,7778,1124,57,7318,813,50121.55
711,Austria,2021-01-31,414398,7721,1190,18,6860,762,50121.55
712,Austria,2021-01-30,413208,7703,1478,45,6843,760,50121.55
713,Austria,2021-01-29,411730,7658,1500,51,6762,751,50121.55
714,Austria,2021-01-28,410230,7607,1449,43,6285,698,50121.55
715,Austria,2021-01-27,408781,7564,1641,49,7690,854,50121.55
716,Austria,2021-01-26,407140,7515,1417,64,9902,1099,50121.55
717,Austria,2021-01-25,405723,7451,1009,33,12372,1374,50121.55
718,Austria,2021-01-24,404714,7418,1202,29,13788,1531,50121.55
719,Austria,2021-01-23,403512,7389,1626,59,14423,1601,50121.55
720,Austria,2021-01-22,401886,7330,2088,42,14944,1659,50121.55
721,Austria,2021-01-21,399798,7288,1702,51,15892,1765,50121.55
722,Austria,2021-01-20,398096,7237,1671,38,15467,1717,50121.55
723,Austria,2021-01-19,396425,7199,1486,77,14300,1588,50121.55
724,Austria,2021-01-18,394939,7122,1161,40,12704,1411,50121.55
725,Austria,2021-01-17,393778,7082,1267,29,11883,1319,50121.55
726,Austria,2021-01-16,392511,7053,1723,66,11388,1264,50121.55
727,Austria,2021-01-15,390788,6987,1528,66,11050,1227,50121.55
728,Austria,2021-01-14,389260,6921,3510,53,10286,1142,50121.55
729,Austria,2021-01-13,385750,6868,1917,49,8356,928,50121.55
730,Austria,2021-01-12,383833,6819,1575,72,6286,698,50121.55
731,Austria,2021-01-11,382258,6747,1536,24,4442,493,50121.55
732,Austria,2021-01-10,380722,6723,1651,36,3650,405,50121.55
733,Austria,2021-01-09,379071,6687,2278,46,3333,370,50121.55
734,Austria,2021-01-08,376793,6641,2063,73,2704,300,50121.55
735,Austria,2021-01-07,374730,6568,2540,43,850,94,50121.55
736,Austria,2021-01-06,372190,6525,2469,68,395,44,50121.55
737,Austria,2021-01-05,369721,6457,2311,100,469,52,50121.55
738,Austria,2021-01-04,367410,6357,1642,33,445,49,50121.55
739,Austria,2021-01-03,365768,6324,1466,49,613,68,50121.55
740,Austria,2021-01-02,364302,6275,1391,14,715,79,50121.55
741,Austria,2021-01-01,362911,6261,2096,39,857,95,50121.55
742,Austria,2020-12-31,360815,6222,2913,73,1070,119,50121.55
743,Austria,2020-12-30,357902,6149,2550,90,1424,158,50121.55
744,Austria,2020-12-29,355352,6059,1868,128,1460,162,50121.55
745,Austria,2020-12-28,353484,5931,1592,50,1301,144,50121.55
746,Azerbaijan,2021-05-05,323841,4617,1080,20,15713,1550,4793.13
747,Azerbaijan,2021-05-04,322761,4597,963,17,13726,1354,4793.13
748,Azerbaijan,2021-05-03,321798,4580,418,19,14709,1451,4793.13
749,Azerbaijan,2021-05-02,321380,4561,1058,23,13375,1319,4793.13
