Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths,daily_vaccinations,daily_vaccinations_per_million
Cyprus,2021-04-12,52033,273,528,1,3341,3814
Cyprus,2021-04-11,51505,272,470,0,3416,3900
Cyprus,2021-04-10,51035,272,446,4,3492,3987
Cyprus,2021-04-09,50589,268,601,0,3427,3913
Cyprus,2021-04-08,49988,268,622,2,3140,3585
Cyprus,2021-04-07,49366,266,529,2,2854,3258
Cyprus,2021-04-06,48837,264,559,2,2713,3097
Cyprus,2021-04-05,48278,262,565,1,2573,2938
Cyprus,2021-04-04,47713,261,431,0,2432,2777
Cyprus,2021-04-03,47282,261,404,0,2292,2617
Cyprus,2021-04-02,46878,261,705,1,2292,2617
Cyprus,2021-04-01,46173,260,309,4,2292,2617
Czechia,2021-04-30,1630758,29267,2222,54,52506,4903
Czechia,2021-04-29,1628536,29213,2503,72,51835,4840
Czechia,2021-04-28,1626033,29141,3256,66,50959,4759
Czechia,2021-04-27,1622777,29075,2571,73,49692,4640
Czechia,2021-04-26,1620206,29002,823,40,49471,4620
Czechia,2021-04-25,1619383,28962,1315,42,49926,4662
Czechia,2021-04-24,1618068,28920,2607,57,49841,4654
Czechia,2021-04-23,1615461,28863,2629,76,50225,4690
Czechia,2021-04-22,1612832,28787,2971,76,51480,4807
Czechia,2021-04-21,1609861,28711,3831,71,51722,4830
Czechia,2021-04-20,1606030,28640,3319,108,52327,4886
Czechia,2021-04-19,1602711,28532,830,106,52859,4936
Czechia,2021-04-18,1601881,28426,1540,30,53340,4981
Czechia,2021-04-17,1600341,28396,3238,79,53596,5005
Czechia,2021-04-16,1597103,28317,3256,88,54306,5071
Czechia,2021-04-15,1593847,28229,3723,105,54099,5052
Czechia,2021-04-14,1590124,28124,5087,86,53506,4996
Czechia,2021-04-13,1585037,28038,3853,120,50600,4725
Czechia,2021-04-12,1581184,27918,995,110,48286,4509
Czechia,2021-04-11,1580189,27808,2217,74,40781,3808
Czechia,2021-04-10,1577972,27734,4819,117,39576,3696
Czechia,2021-04-09,1573153,27617,5305,151,37284,3482
Czechia,2021-04-08,1567848,27466,7071,137,30341,2833
Czechia,2021-04-07,1560777,27329,5532,160,28697,2680
Czechia,2021-04-06,1555245,27169,1425,112,29355,2741
Czechia,2021-04-05,1553820,27057,1924,112,29573,2762
Czechia,2021-04-04,1551896,26945,2162,78,33835,3159
Czechia,2021-04-03,1549734,26867,3869,102,33606,3138
Czechia,2021-04-02,1545865,26765,6248,179,33430,3122
Czechia,2021-04-01,1539617,26586,7285,165,36638,3421
Denmark,2021-04-29,250554,2483,769,2,35945,6206
Denmark,2021-04-28,249785,2481,835,2,34487,5954
Denmark,2021-04-27,248950,2479,624,2,33161,5725
Denmark,2021-04-26,248326,2477,704,2,31952,5516
Denmark,2021-04-25,247622,2475,612,1,31937,5514
Denmark,2021-04-24,247010,2474,547,2,31820,5494
Denmark,2021-04-23,246463,2472,702,5,31679,5469
Denmark,2021-04-22,245761,2467,893,2,30565,5277
Denmark,2021-04-21,244868,2465,803,2,29260,5052
Denmark,2021-04-20,244065,2463,691,4,27453,4740
Denmark,2021-04-19,243374,2459,741,4,25418,4388
Denmark,2021-04-18,242633,2455,902,3,34891,6024
Denmark,2021-04-17,241731,2452,724,0,34768,6003
Denmark,2021-04-16,241007,2452,677,3,34865,6019
Denmark,2021-04-15,240330,2449,798,2,34808,6009
Denmark,2021-04-14,239532,2447,663,1,34511,5958
Denmark,2021-04-13,238869,2446,563,3,34839,6015
Denmark,2021-04-12,238306,2443,514,2,34463,5950
Denmark,2021-04-11,237792,2441,691,2,21332,3683
Denmark,2021-04-10,237101,2439,755,3,20575,3552
Denmark,2021-04-09,236346,2436,698,0,19447,3357
Denmark,2021-04-08,235648,2436,717,1,17550,3030
Denmark,2021-04-07,234931,2435,614,3,15954,2754
Denmark,2021-04-06,234317,2432,520,2,15679,2707
Denmark,2021-04-05,233797,2430,479,1,16491,2847
Denmark,2021-04-04,233318,2429,600,1,18015,3110
Denmark,2021-04-03,232718,2428,745,4,18034,3113
Denmark,2021-04-02,231973,2424,708,1,17865,3084
Denmark,2021-04-01,231265,2423,662,4,18171,3137
Djibouti,2021-04-17,10412,114,27,4,No Data,No Data
Dominica,2021-04-22,172,0,0,0,539,7487
Dominica,2021-04-21,172,0,7,0,413,5737
Dominica,2021-04-20,165,0,0,0,287,3987
Dominica,2021-04-19,165,0,0,0,287,3987
Dominica,2021-04-18,165,0,0,0,250,3473
