,Unnamed: 0,country,iso_code,date,daily_vaccinations,daily_vaccinations_per_million
10746,10746,Palestine,PSE,2021-04-21,4061,796
10747,10747,Palestine,PSE,2021-04-22,4070,798
10748,10748,Palestine,PSE,2021-04-23,4339,851
10749,10749,Palestine,PSE,2021-04-24,4375,858
10750,10750,Palestine,PSE,2021-04-25,4340,851
10751,10751,Panama,PAN,2021-01-20,No Data,No Data
10752,10752,Panama,PAN,2021-01-21,2087,484
10753,10753,Panama,PAN,2021-01-22,2220,515
10754,10754,Panama,PAN,2021-01-23,1651,383
10755,10755,Panama,PAN,2021-01-24,1445,335
10756,10756,Panama,PAN,2021-01-25,1191,276
10757,10757,Panama,PAN,2021-01-26,1143,265
10758,10758,Panama,PAN,2021-01-27,1129,262
10759,10759,Panama,PAN,2021-01-28,856,198
10760,10760,Panama,PAN,2021-01-29,527,122
10761,10761,Panama,PAN,2021-01-30,539,125
10762,10762,Panama,PAN,2021-01-31,505,117
10763,10763,Panama,PAN,2021-02-01,565,131
10764,10764,Panama,PAN,2021-02-02,645,149
10765,10765,Panama,PAN,2021-02-03,545,126
10766,10766,Panama,PAN,2021-02-04,529,123
10767,10767,Panama,PAN,2021-02-05,524,121
10768,10768,Panama,PAN,2021-02-06,453,105
10769,10769,Panama,PAN,2021-02-07,381,88
10770,10770,Panama,PAN,2021-02-08,309,72
10771,10771,Panama,PAN,2021-02-09,113,26
10772,10772,Panama,PAN,2021-02-10,349,81
10773,10773,Panama,PAN,2021-02-11,624,145
10774,10774,Panama,PAN,2021-02-12,908,210
10775,10775,Panama,PAN,2021-02-13,1180,273
10776,10776,Panama,PAN,2021-02-14,1452,337
10777,10777,Panama,PAN,2021-02-15,1724,400
10778,10778,Panama,PAN,2021-02-16,1997,463
10779,10779,Panama,PAN,2021-02-17,1997,463
10780,10780,Panama,PAN,2021-02-18,1997,463
10781,10781,Panama,PAN,2021-02-19,3148,730
10782,10782,Panama,PAN,2021-02-20,3535,819
10783,10783,Panama,PAN,2021-02-21,3580,830
10784,10784,Panama,PAN,2021-02-22,5197,1204
10785,10785,Panama,PAN,2021-02-23,5408,1253
10786,10786,Panama,PAN,2021-02-24,7316,1696
10787,10787,Panama,PAN,2021-02-25,8378,1942
10788,10788,Panama,PAN,2021-02-26,9405,2180
10789,10789,Panama,PAN,2021-02-27,9856,2284
10790,10790,Panama,PAN,2021-02-28,10190,2362
10791,10791,Panama,PAN,2021-03-01,8717,2020
10792,10792,Panama,PAN,2021-03-02,9711,2251
10793,10793,Panama,PAN,2021-03-03,8051,1866
10794,10794,Panama,PAN,2021-03-04,8713,2019
10795,10795,Panama,PAN,2021-03-05,8609,1995
10796,10796,Panama,PAN,2021-03-06,11455,2655
10797,10797,Panama,PAN,2021-03-07,12748,2955
10798,10798,Panama,PAN,2021-03-08,12795,2965
10799,10799,Panama,PAN,2021-03-09,11697,2711
10800,10800,Panama,PAN,2021-03-10,12632,2928
10801,10801,Panama,PAN,2021-03-11,11851,2747
10802,10802,Panama,PAN,2021-03-12,10587,2454
10803,10803,Panama,PAN,2021-03-13,7714,1788
10804,10804,Panama,PAN,2021-03-14,6853,1588
10805,10805,Panama,PAN,2021-03-15,7473,1732
10806,10806,Panama,PAN,2021-03-16,8178,1895
10807,10807,Panama,PAN,2021-03-17,7807,1809
10808,10808,Panama,PAN,2021-03-18,7674,1779
10809,10809,Panama,PAN,2021-03-19,7450,1727
10810,10810,Panama,PAN,2021-03-20,7226,1675
10811,10811,Panama,PAN,2021-03-21,7002,1623
10812,10812,Panama,PAN,2021-03-22,6778,1571
10813,10813,Panama,PAN,2021-03-23,6554,1519
10814,10814,Panama,PAN,2021-03-24,6329,1467
10815,10815,Panama,PAN,2021-03-25,6105,1415
10816,10816,Panama,PAN,2021-03-26,7075,1640
10817,10817,Panama,PAN,2021-03-27,7654,1774
10818,10818,Panama,PAN,2021-03-28,7433,1723
10819,10819,Panama,PAN,2021-03-29,6681,1548
10820,10820,Panama,PAN,2021-03-30,6534,1514
10821,10821,Panama,PAN,2021-03-31,6386,1480
10822,10822,Panama,PAN,2021-04-01,6238,1446
10823,10823,Panama,PAN,2021-04-02,4900,1136
10824,10824,Panama,PAN,2021-04-03,3951,916
10825,10825,Panama,PAN,2021-04-04,3804,882
10826,10826,Panama,PAN,2021-04-05,4186,970
10827,10827,Panama,PAN,2021-04-06,6467,1499
10828,10828,Panama,PAN,2021-04-07,10338,2396
10829,10829,Panama,PAN,2021-04-08,11920,2763
10830,10830,Panama,PAN,2021-04-09,14448,3348
10831,10831,Panama,PAN,2021-04-10,15768,3654
10832,10832,Panama,PAN,2021-04-11,16271,3771
10833,10833,Panama,PAN,2021-04-12,16775,3888
10834,10834,Panama,PAN,2021-04-13,15716,3642
10835,10835,Panama,PAN,2021-04-14,12604,2921
10836,10836,Panama,PAN,2021-04-15,13419,3110
10837,10837,Panama,PAN,2021-04-16,11338,2628
10838,10838,Panama,PAN,2021-04-17,9969,2310
10839,10839,Panama,PAN,2021-04-18,9538,2211
10840,10840,Panama,PAN,2021-04-19,8638,2002
10841,10841,Panama,PAN,2021-04-20,7234,1677
10842,10842,Panama,PAN,2021-04-21,6456,1496
10843,10843,Panama,PAN,2021-04-22,5692,1319
10844,10844,Panama,PAN,2021-04-23,5471,1268
10845,10845,Panama,PAN,2021-04-24,6895,1598
10846,10846,Panama,PAN,2021-04-25,7781,1803
10847,10847,Panama,PAN,2021-04-26,8178,1895
10848,10848,Panama,PAN,2021-04-27,10177,2359
10849,10849,Papua New Guinea,PNG,2021-03-29,No Data,No Data
10850,10850,Papua New Guinea,PNG,2021-03-30,42,5
10851,10851,Papua New Guinea,PNG,2021-03-31,42,5
10852,10852,Papua New Guinea,PNG,2021-04-01,42,5
10853,10853,Papua New Guinea,PNG,2021-04-02,42,5
10854,10854,Papua New Guinea,PNG,2021-04-03,42,5
10855,10855,Papua New Guinea,PNG,2021-04-04,42,5
10856,10856,Papua New Guinea,PNG,2021-04-05,53,6
10857,10857,Papua New Guinea,PNG,2021-04-06,64,7
10858,10858,Papua New Guinea,PNG,2021-04-07,75,8
10859,10859,Papua New Guinea,PNG,2021-04-08,86,10
10860,10860,Papua New Guinea,PNG,2021-04-09,97,11
10861,10861,Papua New Guinea,PNG,2021-04-10,108,12
10862,10862,Papua New Guinea,PNG,2021-04-11,119,13
10863,10863,Paraguay,PRY,2021-02-21,No Data,No Data
10864,10864,Paraguay,PRY,2021-02-22,200,28
10865,10865,Paraguay,PRY,2021-02-23,272,38
10866,10866,Paraguay,PRY,2021-02-24,333,47
10867,10867,Paraguay,PRY,2021-02-25,340,48
10868,10868,Paraguay,PRY,2021-02-26,304,43
10869,10869,Paraguay,PRY,2021-02-27,258,36
10870,10870,Paraguay,PRY,2021-02-28,225,32
10871,10871,Paraguay,PRY,2021-03-01,200,28
10872,10872,Paraguay,PRY,2021-03-02,155,22
10873,10873,Paraguay,PRY,2021-03-03,99,14
10874,10874,Paraguay,PRY,2021-03-04,52,7
10875,10875,Paraguay,PRY,2021-03-05,32,4
10876,10876,Paraguay,PRY,2021-03-06,30,4
10877,10877,Paraguay,PRY,2021-03-07,29,4
10878,10878,Paraguay,PRY,2021-03-08,39,5
10879,10879,Paraguay,PRY,2021-03-09,43,6
10880,10880,Paraguay,PRY,2021-03-10,171,24
10881,10881,Paraguay,PRY,2021-03-11,428,60
10882,10882,Paraguay,PRY,2021-03-12,872,122
10883,10883,Paraguay,PRY,2021-03-13,1164,163
10884,10884,Paraguay,PRY,2021-03-14,1410,198
10885,10885,Paraguay,PRY,2021-03-15,1458,204
10886,10886,Paraguay,PRY,2021-03-16,1589,223
10887,10887,Paraguay,PRY,2021-03-17,1577,221
10888,10888,Paraguay,PRY,2021-03-18,1392,195
10889,10889,Paraguay,PRY,2021-03-19,980,137
10890,10890,Paraguay,PRY,2021-03-20,686,96
10891,10891,Paraguay,PRY,2021-03-21,440,62
10892,10892,Paraguay,PRY,2021-03-22,379,53
10893,10893,Paraguay,PRY,2021-03-23,832,117
10894,10894,Paraguay,PRY,2021-03-24,1492,209
10895,10895,Paraguay,PRY,2021-03-25,2224,312
10896,10896,Paraguay,PRY,2021-03-26,2874,403
10897,10897,Paraguay,PRY,2021-03-27,3178,446
10898,10898,Paraguay,PRY,2021-03-28,3350,470
10899,10899,Paraguay,PRY,2021-03-29,3830,537
10900,10900,Paraguay,PRY,2021-03-30,3536,496
10901,10901,Paraguay,PRY,2021-03-31,2994,420
10902,10902,Paraguay,PRY,2021-04-01,2238,314
10903,10903,Paraguay,PRY,2021-04-02,1608,225
10904,10904,Paraguay,PRY,2021-04-03,1347,189
10905,10905,Paraguay,PRY,2021-04-04,1174,165
10906,10906,Paraguay,PRY,2021-04-05,771,108
10907,10907,Paraguay,PRY,2021-04-06,562,79
10908,10908,Paraguay,PRY,2021-04-07,528,74
10909,10909,Paraguay,PRY,2021-04-08,778,109
10910,10910,Paraguay,PRY,2021-04-09,1053,148
10911,10911,Paraguay,PRY,2021-04-10,1261,177
10912,10912,Paraguay,PRY,2021-04-11,1683,236
10913,10913,Paraguay,PRY,2021-04-12,2240,314
10914,10914,Paraguay,PRY,2021-04-13,3331,467
10915,10915,Paraguay,PRY,2021-04-14,4232,593
10916,10916,Paraguay,PRY,2021-04-15,4865,682
10917,10917,Paraguay,PRY,2021-04-16,5241,735
10918,10918,Paraguay,PRY,2021-04-17,5153,722
10919,10919,Paraguay,PRY,2021-04-18,4777,670
10920,10920,Paraguay,PRY,2021-04-19,4465,626
10921,10921,Paraguay,PRY,2021-04-20,3569,500
10922,10922,Paraguay,PRY,2021-04-21,2687,377
10923,10923,Paraguay,PRY,2021-04-22,1923,270
10924,10924,Peru,PER,2021-02-09,No Data,No Data
10925,10925,Peru,PER,2021-02-10,16587,503
10926,10926,Peru,PER,2021-02-11,25219,765
10927,10927,Peru,PER,2021-02-12,27596,837
10928,10928,Peru,PER,2021-02-13,25424,771
10929,10929,Peru,PER,2021-02-14,21375,648
10930,10930,Peru,PER,2021-02-15,19745,599
10931,10931,Peru,PER,2021-02-16,17993,546
10932,10932,Peru,PER,2021-02-17,16178,491
10933,10933,Peru,PER,2021-02-18,12389,376
10934,10934,Peru,PER,2021-02-19,12023,365
10935,10935,Peru,PER,2021-02-20,13002,394
10936,10936,Peru,PER,2021-02-21,12886,391
10937,10937,Peru,PER,2021-02-22,15247,462
10938,10938,Peru,PER,2021-02-23,17991,546
10939,10939,Peru,PER,2021-02-24,20613,625
10940,10940,Peru,PER,2021-02-25,21789,661
10941,10941,Peru,PER,2021-02-26,19775,600
10942,10942,Peru,PER,2021-02-27,17073,518
10943,10943,Peru,PER,2021-02-28,16593,503
10944,10944,Peru,PER,2021-03-01,13900,422
10945,10945,Peru,PER,2021-03-02,11288,342
10946,10946,Peru,PER,2021-03-03,10721,325
10947,10947,Peru,PER,2021-03-04,12890,391
10948,10948,Peru,PER,2021-03-05,15690,476
10949,10949,Peru,PER,2021-03-06,17293,524
10950,10950,Peru,PER,2021-03-07,17470,530
10951,10951,Peru,PER,2021-03-08,20379,618
10952,10952,Peru,PER,2021-03-09,22920,695
10953,10953,Peru,PER,2021-03-10,22856,693
10954,10954,Peru,PER,2021-03-11,20429,620
10955,10955,Peru,PER,2021-03-12,18951,575
10956,10956,Peru,PER,2021-03-13,21151,641
10957,10957,Peru,PER,2021-03-14,21299,646
10958,10958,Peru,PER,2021-03-15,23380,709
10959,10959,Peru,PER,2021-03-16,25973,788
10960,10960,Peru,PER,2021-03-17,29706,901
10961,10961,Peru,PER,2021-03-18,33734,1023
10962,10962,Peru,PER,2021-03-19,36009,1092
10963,10963,Peru,PER,2021-03-20,34680,1052
10964,10964,Peru,PER,2021-03-21,34451,1045
10965,10965,Peru,PER,2021-03-22,30541,926
10966,10966,Peru,PER,2021-03-23,27375,830
10967,10967,Peru,PER,2021-03-24,24134,732
10968,10968,Peru,PER,2021-03-25,20587,624
10969,10969,Peru,PER,2021-03-26,17634,535
10970,10970,Peru,PER,2021-03-27,16163,490
10971,10971,Peru,PER,2021-03-28,16246,493
10972,10972,Peru,PER,2021-03-29,16337,495
10973,10973,Peru,PER,2021-03-30,16594,503
10974,10974,Peru,PER,2021-03-31,17032,517
10975,10975,Peru,PER,2021-04-01,15451,469
10976,10976,Peru,PER,2021-04-02,13094,397
10977,10977,Peru,PER,2021-04-03,12271,372
10978,10978,Peru,PER,2021-04-04,12041,365
10979,10979,Peru,PER,2021-04-05,11552,350
10980,10980,Peru,PER,2021-04-06,11872,360
10981,10981,Peru,PER,2021-04-07,12351,375
10982,10982,Peru,PER,2021-04-08,17254,523
10983,10983,Peru,PER,2021-04-09,20993,637
10984,10984,Peru,PER,2021-04-10,21588,655
10985,10985,Peru,PER,2021-04-11,21505,652
10986,10986,Peru,PER,2021-04-12,21435,650
10987,10987,Peru,PER,2021-04-13,20293,615
10988,10988,Peru,PER,2021-04-14,19108,580
10989,10989,Peru,PER,2021-04-15,16338,496
10990,10990,Peru,PER,2021-04-16,17430,529
10991,10991,Peru,PER,2021-04-17,21403,649
10992,10992,Peru,PER,2021-04-18,25594,776
10993,10993,Peru,PER,2021-04-19,24965,757
10994,10994,Peru,PER,2021-04-20,24272,736
10995,10995,Peru,PER,2021-04-21,23801,722
10996,10996,Peru,PER,2021-04-22,21999,667
10997,10997,Peru,PER,2021-04-23,20456,620
10998,10998,Peru,PER,2021-04-24,18105,549
10999,10999,Peru,PER,2021-04-25,15624,474
11000,11000,Peru,PER,2021-04-26,15001,455
11001,11001,Philippines,PHL,2021-02-28,No Data,No Data
11002,11002,Philippines,PHL,2021-03-01,756,7
11003,11003,Philippines,PHL,2021-03-02,1396,13
11004,11004,Philippines,PHL,2021-03-03,2132,19
11005,11005,Philippines,PHL,2021-03-04,2500,23
11006,11006,Philippines,PHL,2021-03-05,3514,32
11007,11007,Philippines,PHL,2021-03-06,4190,38
11008,11008,Philippines,PHL,2021-03-07,4181,38
11009,11009,Philippines,PHL,2021-03-08,6178,56
11010,11010,Philippines,PHL,2021-03-09,12326,112
11011,11011,Philippines,PHL,2021-03-10,15443,141
11012,11012,Philippines,PHL,2021-03-11,18690,171
11013,11013,Philippines,PHL,2021-03-12,21370,195
11014,11014,Philippines,PHL,2021-03-13,24051,219
11015,11015,Philippines,PHL,2021-03-14,25068,229
11016,11016,Philippines,PHL,2021-03-15,24571,224
11017,11017,Philippines,PHL,2021-03-16,18245,166
11018,11018,Philippines,PHL,2021-03-17,22155,202
11019,11019,Philippines,PHL,2021-03-18,21587,197
11020,11020,Philippines,PHL,2021-03-19,21020,192
11021,11021,Philippines,PHL,2021-03-20,20452,187
11022,11022,Philippines,PHL,2021-03-21,27020,247
11023,11023,Philippines,PHL,2021-03-22,33587,307
11024,11024,Philippines,PHL,2021-03-23,41648,380
11025,11025,Philippines,PHL,2021-03-24,39393,359
11026,11026,Philippines,PHL,2021-03-25,41484,379
11027,11027,Philippines,PHL,2021-03-26,43576,398
11028,11028,Philippines,PHL,2021-03-27,45668,417
11029,11029,Philippines,PHL,2021-03-28,41425,378
11030,11030,Philippines,PHL,2021-03-29,37183,339
11031,11031,Philippines,PHL,2021-03-30,32940,301
11032,11032,Philippines,PHL,2021-03-31,30429,278
11033,11033,Philippines,PHL,2021-04-01,27918,255
11034,11034,Philippines,PHL,2021-04-02,25408,232
11035,11035,Philippines,PHL,2021-04-03,22897,209
11036,11036,Philippines,PHL,2021-04-04,21739,198
11037,11037,Philippines,PHL,2021-04-05,20582,188
11038,11038,Philippines,PHL,2021-04-06,26284,240
11039,11039,Philippines,PHL,2021-04-07,29701,271
11040,11040,Philippines,PHL,2021-04-08,33119,302
11041,11041,Philippines,PHL,2021-04-09,36537,333
11042,11042,Philippines,PHL,2021-04-10,39955,365
11043,11043,Philippines,PHL,2021-04-11,43373,396
11044,11044,Philippines,PHL,2021-04-12,49549,452
11045,11045,Philippines,PHL,2021-04-13,47545,434
11046,11046,Philippines,PHL,2021-04-14,48534,443
11047,11047,Philippines,PHL,2021-04-15,49523,452
11048,11048,Philippines,PHL,2021-04-16,50511,461
11049,11049,Philippines,PHL,2021-04-17,51500,470
11050,11050,Philippines,PHL,2021-04-18,46804,427
11051,11051,Philippines,PHL,2021-04-19,39351,359
11052,11052,Philippines,PHL,2021-04-20,43835,400
11053,11053,Philippines,PHL,2021-04-21,43776,399
11054,11054,Philippines,PHL,2021-04-22,43312,395
11055,11055,Philippines,PHL,2021-04-23,42847,391
11056,11056,Philippines,PHL,2021-04-24,42382,387
11057,11057,Philippines,PHL,2021-04-25,41918,383
11058,11058,Philippines,PHL,2021-04-26,41455,378
11059,11059,Philippines,PHL,2021-04-27,35321,322
11060,11060,Poland,POL,2020-12-28,No Data,No Data
11061,11061,Poland,POL,2020-12-29,4300,114
11062,11062,Poland,POL,2020-12-30,17150,453
11063,11063,Poland,POL,2020-12-31,15200,402
11064,11064,Poland,POL,2021-01-01,11749,310
11065,11065,Poland,POL,2021-01-02,9678,256
11066,11066,Poland,POL,2021-01-03,8139,215
11067,11067,Poland,POL,2021-01-04,12889,341
11068,11068,Poland,POL,2021-01-05,19132,506
11069,11069,Poland,POL,2021-01-06,17723,468
11070,11070,Poland,POL,2021-01-07,20194,534
11071,11071,Poland,POL,2021-01-08,21399,565
11072,11072,Poland,POL,2021-01-09,21376,565
11073,11073,Poland,POL,2021-01-10,21746,575
11074,11074,Poland,POL,2021-01-11,23659,625
11075,11075,Poland,POL,2021-01-12,24199,639
11076,11076,Poland,POL,2021-01-13,29836,788
11077,11077,Poland,POL,2021-01-14,31646,836
11078,11078,Poland,POL,2021-01-15,34025,899
11079,11079,Poland,POL,2021-01-16,36754,971
11080,11080,Poland,POL,2021-01-17,38059,1006
11081,11081,Poland,POL,2021-01-18,33904,896
11082,11082,Poland,POL,2021-01-19,33087,874
11083,11083,Poland,POL,2021-01-20,31796,840
11084,11084,Poland,POL,2021-01-21,33503,885
11085,11085,Poland,POL,2021-01-22,35331,934
11086,11086,Poland,POL,2021-01-23,34837,920
11087,11087,Poland,POL,2021-01-24,34001,898
11088,11088,Poland,POL,2021-01-25,40260,1064
11089,11089,Poland,POL,2021-01-26,52033,1375
11090,11090,Poland,POL,2021-01-27,59495,1572
11091,11091,Poland,POL,2021-01-28,64577,1706
11092,11092,Poland,POL,2021-01-29,65258,1724
11093,11093,Poland,POL,2021-01-30,65110,1720
11094,11094,Poland,POL,2021-01-31,67061,1772
11095,11095,Poland,POL,2021-02-01,64961,1716
11096,11096,Poland,POL,2021-02-02,62425,1649
11097,11097,Poland,POL,2021-02-03,64761,1711
11098,11098,Poland,POL,2021-02-04,67081,1772
11099,11099,Poland,POL,2021-02-05,68098,1799
11100,11100,Poland,POL,2021-02-06,69175,1828
11101,11101,Poland,POL,2021-02-07,68543,1811
11102,11102,Poland,POL,2021-02-08,69071,1825
11103,11103,Poland,POL,2021-02-09,61611,1628
11104,11104,Poland,POL,2021-02-10,60307,1593
11105,11105,Poland,POL,2021-02-11,61019,1612
11106,11106,Poland,POL,2021-02-12,64749,1711
11107,11107,Poland,POL,2021-02-13,66562,1759
11108,11108,Poland,POL,2021-02-14,66505,1757
11109,11109,Poland,POL,2021-02-15,63419,1676
11110,11110,Poland,POL,2021-02-16,65200,1723
11111,11111,Poland,POL,2021-02-17,71581,1891
11112,11112,Poland,POL,2021-02-18,80466,2126
11113,11113,Poland,POL,2021-02-19,84252,2226
11114,11114,Poland,POL,2021-02-20,84389,2230
11115,11115,Poland,POL,2021-02-21,84702,2238
11116,11116,Poland,POL,2021-02-22,85756,2266
11117,11117,Poland,POL,2021-02-23,92135,2434
11118,11118,Poland,POL,2021-02-24,86556,2287
11119,11119,Poland,POL,2021-02-25,81893,2164
11120,11120,Poland,POL,2021-02-26,87005,2299
11121,11121,Poland,POL,2021-02-27,86467,2285
11122,11122,Poland,POL,2021-02-28,88742,2345
11123,11123,Poland,POL,2021-03-01,89141,2355
11124,11124,Poland,POL,2021-03-02,89473,2364
11125,11125,Poland,POL,2021-03-03,89805,2373
11126,11126,Poland,POL,2021-03-04,94476,2496
11127,11127,Poland,POL,2021-03-05,85933,2271
11128,11128,Poland,POL,2021-03-06,92574,2446
11129,11129,Poland,POL,2021-03-07,91652,2422
11130,11130,Poland,POL,2021-03-08,88758,2345
11131,11131,Poland,POL,2021-03-09,83642,2210
11132,11132,Poland,POL,2021-03-10,88535,2339
11133,11133,Poland,POL,2021-03-11,85668,2264
11134,11134,Poland,POL,2021-03-12,87990,2325
11135,11135,Poland,POL,2021-03-13,80919,2138
11136,11136,Poland,POL,2021-03-14,78981,2087
11137,11137,Poland,POL,2021-03-15,78904,2085
11138,11138,Poland,POL,2021-03-16,74152,1959
11139,11139,Poland,POL,2021-03-17,71406,1887
11140,11140,Poland,POL,2021-03-18,71723,1895
11141,11141,Poland,POL,2021-03-19,70889,1873
11142,11142,Poland,POL,2021-03-20,70947,1875
11143,11143,Poland,POL,2021-03-21,70771,1870
11144,11144,Poland,POL,2021-03-22,74410,1966
11145,11145,Poland,POL,2021-03-23,83987,2219
11146,11146,Poland,POL,2021-03-24,91832,2426
11147,11147,Poland,POL,2021-03-25,96474,2549
11148,11148,Poland,POL,2021-03-26,110294,2914
11149,11149,Poland,POL,2021-03-27,114986,3038
11150,11150,Poland,POL,2021-03-28,122343,3233
11151,11151,Poland,POL,2021-03-29,129182,3413
11152,11152,Poland,POL,2021-03-30,126856,3352
11153,11153,Poland,POL,2021-03-31,127036,3357
11154,11154,Poland,POL,2021-04-01,127733,3375
11155,11155,Poland,POL,2021-04-02,122753,3243
11156,11156,Poland,POL,2021-04-03,116828,3087
11157,11157,Poland,POL,2021-04-04,110904,2930
11158,11158,Poland,POL,2021-04-05,97597,2579
11159,11159,Poland,POL,2021-04-06,107242,2834
11160,11160,Poland,POL,2021-04-07,104097,2750
11161,11161,Poland,POL,2021-04-08,114380,3022
11162,11162,Poland,POL,2021-04-09,119218,3150
11163,11163,Poland,POL,2021-04-10,142629,3769
11164,11164,Poland,POL,2021-04-11,146958,3883
11165,11165,Poland,POL,2021-04-12,159857,4224
11166,11166,Poland,POL,2021-04-13,162521,4294
11167,11167,Poland,POL,2021-04-14,175405,4635
11168,11168,Poland,POL,2021-04-15,174484,4610
11169,11169,Poland,POL,2021-04-16,166557,4401
11170,11170,Poland,POL,2021-04-17,158630,4191
11171,11171,Poland,POL,2021-04-18,169784,4486
11172,11172,Poland,POL,2021-04-19,174594,4613
11173,11173,Poland,POL,2021-04-20,177179,4682
11174,11174,Poland,POL,2021-04-21,181118,4786
11175,11175,Poland,POL,2021-04-22,188879,4991
11176,11176,Poland,POL,2021-04-23,207781,5490
11177,11177,Poland,POL,2021-04-24,208737,5515
11178,11178,Poland,POL,2021-04-25,209694,5541
11179,11179,Poland,POL,2021-04-26,219361,5796
11180,11180,Poland,POL,2021-04-27,218536,5774
11181,11181,Portugal,PRT,2020-12-27,No Data,No Data
11182,11182,Portugal,PRT,2020-12-28,2791,274
11183,11183,Portugal,PRT,2020-12-29,7702,755
11184,11184,Portugal,PRT,2020-12-30,8527,836
11185,11185,Portugal,PRT,2020-12-31,6946,681
11186,11186,Portugal,PRT,2021-01-01,5557,545
11187,11187,Portugal,PRT,2021-01-02,4631,454
11188,11188,Portugal,PRT,2021-01-03,3970,389
11189,11189,Portugal,PRT,2021-01-04,3702,363
11190,11190,Portugal,PRT,2021-01-05,3724,365
11191,11191,Portugal,PRT,2021-01-06,4416,433
11192,11192,Portugal,PRT,2021-01-07,5572,546
11193,11193,Portugal,PRT,2021-01-08,5929,581
11194,11194,Portugal,PRT,2021-01-09,5943,583
11195,11195,Portugal,PRT,2021-01-10,5949,583
11196,11196,Portugal,PRT,2021-01-11,5944,583
11197,11197,Portugal,PRT,2021-01-12,5676,557
11198,11198,Portugal,PRT,2021-01-13,5501,539
11199,11199,Portugal,PRT,2021-01-14,5623,551
11200,11200,Portugal,PRT,2021-01-15,6335,621
11201,11201,Portugal,PRT,2021-01-16,6540,641
11202,11202,Portugal,PRT,2021-01-17,6701,657
11203,11203,Portugal,PRT,2021-01-18,7061,692
11204,11204,Portugal,PRT,2021-01-19,8896,872
11205,11205,Portugal,PRT,2021-01-20,11058,1084
11206,11206,Portugal,PRT,2021-01-21,14194,1392
11207,11207,Portugal,PRT,2021-01-22,16876,1655
11208,11208,Portugal,PRT,2021-01-23,18770,1841
11209,11209,Portugal,PRT,2021-01-24,19200,1883
11210,11210,Portugal,PRT,2021-01-25,18714,1835
11211,11211,Portugal,PRT,2021-01-26,16438,1612
11212,11212,Portugal,PRT,2021-01-27,14435,1416
11213,11213,Portugal,PRT,2021-01-28,12219,1198
11214,11214,Portugal,PRT,2021-01-29,11287,1107
11215,11215,Portugal,PRT,2021-01-30,11244,1103
11216,11216,Portugal,PRT,2021-01-31,11582,1136
11217,11217,Portugal,PRT,2021-02-01,11838,1161
11218,11218,Portugal,PRT,2021-02-02,11231,1101
11219,11219,Portugal,PRT,2021-02-03,10362,1016
11220,11220,Portugal,PRT,2021-02-04,9744,956
11221,11221,Portugal,PRT,2021-02-05,9092,892
11222,11222,Portugal,PRT,2021-02-06,9122,895
11223,11223,Portugal,PRT,2021-02-07,8448,829
11224,11224,Portugal,PRT,2021-02-08,8258,810
11225,11225,Portugal,PRT,2021-02-09,8296,814
11226,11226,Portugal,PRT,2021-02-10,9191,901
11227,11227,Portugal,PRT,2021-02-11,10287,1009
11228,11228,Portugal,PRT,2021-02-12,12706,1246
11229,11229,Portugal,PRT,2021-02-13,15898,1559
11230,11230,Portugal,PRT,2021-02-14,18206,1785
11231,11231,Portugal,PRT,2021-02-15,21202,2079
11232,11232,Portugal,PRT,2021-02-16,22194,2177
11233,11233,Portugal,PRT,2021-02-17,22402,2197
11234,11234,Portugal,PRT,2021-02-18,22607,2217
11235,11235,Portugal,PRT,2021-02-19,23726,2327
11236,11236,Portugal,PRT,2021-02-20,23829,2337
11237,11237,Portugal,PRT,2021-02-21,23981,2352
11238,11238,Portugal,PRT,2021-02-22,22053,2163
11239,11239,Portugal,PRT,2021-02-23,22520,2209
11240,11240,Portugal,PRT,2021-02-24,23931,2347
11241,11241,Portugal,PRT,2021-02-25,25250,2476
11242,11242,Portugal,PRT,2021-02-26,25929,2543
11243,11243,Portugal,PRT,2021-02-27,26373,2586
11244,11244,Portugal,PRT,2021-02-28,27086,2656
11245,11245,Portugal,PRT,2021-03-01,27586,2705
11246,11246,Portugal,PRT,2021-03-02,27889,2735
11247,11247,Portugal,PRT,2021-03-03,26361,2585
11248,11248,Portugal,PRT,2021-03-04,25889,2539
11249,11249,Portugal,PRT,2021-03-05,25655,2516
11250,11250,Portugal,PRT,2021-03-06,25508,2502
11251,11251,Portugal,PRT,2021-03-07,24525,2405
11252,11252,Portugal,PRT,2021-03-08,24099,2363
11253,11253,Portugal,PRT,2021-03-09,23361,2291
11254,11254,Portugal,PRT,2021-03-10,22686,2225
11255,11255,Portugal,PRT,2021-03-11,22025,2160
11256,11256,Portugal,PRT,2021-03-12,20893,2049
11257,11257,Portugal,PRT,2021-03-13,20013,1963
11258,11258,Portugal,PRT,2021-03-14,19890,1951
11259,11259,Portugal,PRT,2021-03-15,20342,1995
11260,11260,Portugal,PRT,2021-03-16,22339,2191
11261,11261,Portugal,PRT,2021-03-17,21841,2142
11262,11262,Portugal,PRT,2021-03-18,23379,2293
11263,11263,Portugal,PRT,2021-03-19,24829,2435
11264,11264,Portugal,PRT,2021-03-20,26424,2591
11265,11265,Portugal,PRT,2021-03-21,27391,2686
11266,11266,Portugal,PRT,2021-03-22,30139,2956
11267,11267,Portugal,PRT,2021-03-23,29104,2854
11268,11268,Portugal,PRT,2021-03-24,31219,3062
11269,11269,Portugal,PRT,2021-03-25,32368,3174
